Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,VIP_Flag,Transaction_Velocity,Engagement,Transaction_Drift,Spend_Drift,Engagement_Drift,Behavioral_Risk_Score
Existing Customer,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,0,2.6666666666666665,0.8205128205128205,1.846153846153846,77.42307692307692,1.846153846153846,-23.890384615384615
Existing Customer,42,M,3,Not_Disclosed,Married,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,1.75,0.5833333333333334,1.1666666666666665,61.5,1.1666666666666665,-18.841666666666665
Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0,2.9166666666666665,0.9722222222222222,1.9444444444444442,69.5,1.9444444444444442,-21.602777777777778
Existing Customer,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0,2.0,0.6666666666666666,1.3333333333333335,72.5,1.3333333333333335,-22.233333333333334
Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0,3.0833333333333335,1.0571428571428572,2.026190476190476,76.00952380952381,2.026190476190476,-23.588333333333335
Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0,1.5,0.5,1.0,68.61111111111111,1.0,-20.93333333333333
Existing Customer,52,M,3,High School,Not_Disclosed,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0,3.0,0.75,2.25,130.5625,2.25,-40.01875
Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0,2.0833333333333335,0.6410256410256411,1.4423076923076925,93.8076923076923,1.4423076923076925,-28.69423076923077
Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0,2.0,0.6666666666666666,1.3333333333333335,61.722222222222214,1.3333333333333335,-18.9
Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0,3.1666666666666665,0.8636363636363636,2.3030303030303028,94.12121212121211,2.3030303030303028,-29.107575757575752
Existing Customer,50,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0,1.0833333333333333,0.3611111111111111,0.7222222222222221,59.111111111111114,0.7222222222222221,-17.97222222222222
Existing Customer,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,0,2.4166666666666665,0.8055555555555556,1.611111111111111,69.05555555555554,1.611111111111111,-21.33611111111111
Existing Customer,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0,3.1666666666666665,0.8085106382978723,2.358156028368794,102.95212765957447,2.358156028368794,-31.778900709219858
Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0,3.9166666666666665,1.146341463414634,2.7703252032520327,93.95528455284554,2.7703252032520327,-29.219715447154478
Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0,3.5,1.0,2.5,75.47619047619048,2.5,-23.567857142857143
Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0,2.0,0.6666666666666666,1.3333333333333335,72.44444444444446,1.3333333333333335,-22.216666666666672
Existing Customer,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0,2.5,0.5769230769230769,1.9230769230769231,87.6923076923077,1.9230769230769231,-27.051923076923078
Attrited Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,0,1.9166666666666667,0.5609756097560976,1.3556910569105691,42.4390243902439,1.3556910569105691,-13.198983739837399
Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0,2.4166666666666665,0.6444444444444445,1.7722222222222221,92.95,1.7722222222222221,-28.568888888888893
Existing Customer,50,F,1,Uneducated,Not_Disclosed,Less than $40K,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,0,2.5,0.8333333333333334,1.6666666666666665,63.16666666666667,1.6666666666666665,-19.566666666666666
Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,0,1.3333333333333333,0.4444444444444444,0.8888888888888888,54.33333333333333,0.8888888888888888,-16.630555555555553
Existing Customer,43,M,4,Not_Disclosed,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0,1.3333333333333333,0.41025641025641024,0.923076923076923,70.4423076923077,0.923076923076923,-21.476923076923075
Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0,2.3333333333333335,0.6086956521739131,1.7246376811594204,96.39492753623188,1.7246376811594204,-29.55833333333333
Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0,2.8333333333333335,0.7906976744186046,2.0426356589147288,94.80232558139535,2.0426356589147288,-29.232751937984496
Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0,2.6666666666666665,0.8648648648648649,1.8018018018018016,84.06531531531532,1.8018018018018016,-25.915315315315315
Existing Customer,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,0,2.25,0.7105263157894737,1.5394736842105263,67.16666666666667,1.5394736842105263,-20.740789473684213
Existing Customer,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0,2.1666666666666665,0.7222222222222222,1.4444444444444442,55.05555555555555,1.4444444444444442,-17.019444444444446
Existing Customer,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0,3.5,1.05,2.45,149.33333333333334,2.45,-45.755
Existing Customer,63,F,1,College,Married,Not_Disclosed,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0,2.4166666666666665,0.8055555555555556,1.611111111111111,92.05555555555557,1.611111111111111,-28.211111111111116
Existing Customer,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0,1.5833333333333333,0.7037037037037037,0.8796296296296295,55.74074074074073,0.8796296296296295,-17.02407407407407
Attrited Customer,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0,1.5,0.47368421052631576,1.0263157894736843,38.37280701754386,1.0263157894736843,-11.847368421052632
Existing Customer,51,M,1,Not_Disclosed,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,1.5,0.42857142857142855,1.0714285714285714,67.32142857142857,1.0714285714285714,-20.574999999999996
Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0,2.0833333333333335,0.7352941176470589,1.3480392156862746,84.98039215686276,1.3480392156862746,-25.95833333333334
Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0,1.6666666666666667,0.5555555555555556,1.1111111111111112,67.61111111111111,1.1111111111111112,-20.677777777777777
Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0,0.8333333333333334,0.18867924528301888,0.6446540880503144,34.166666666666664,0.6446540880503144,-10.432861635220124
Attrited Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0,1.3333333333333333,0.42105263157894735,0.9122807017543859,42.135964912280706,0.9122807017543859,-12.955701754385965
Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0,2.5833333333333335,0.96875,1.6145833333333335,84.21875,1.6145833333333335,-25.836458333333333
Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0,2.8333333333333335,0.68,2.1533333333333333,100.82666666666665,2.1533333333333333,-31.059333333333328
Existing Customer,47,F,4,Graduate,Married,Not_Disclosed,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0,2.5,0.8333333333333334,1.6666666666666665,74.61111111111111,1.6666666666666665,-23.025000000000002
Existing Customer,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0,3.25,1.625,1.625,54.291666666666664,1.625,-16.912499999999998
Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0,1.8333333333333333,0.7857142857142857,1.0476190476190474,64.33333333333333,1.0476190476190474,-19.694047619047616
Existing Customer,68,M,1,Graduate,Married,Not_Disclosed,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0,2.6666666666666665,0.5714285714285714,2.095238095238095,125.0595238095238,2.095238095238095,-38.30595238095238
Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0,1.8333333333333333,0.7096774193548387,1.1236559139784945,66.2956989247312,1.1236559139784945,-20.288172043010757
Existing Customer,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0,2.4166666666666665,0.7073170731707317,1.7093495934959348,64.0711382113821,1.7093495934959348,-19.855081300813005
Existing Customer,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,2.1666666666666665,0.5531914893617021,1.6134751773049643,89.29964539007094,1.6134751773049643,-27.385283687943268
Existing Customer,42,F,5,Not_Disclosed,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0,2.3333333333333335,0.7777777777777778,1.5555555555555558,68.77777777777779,1.5555555555555558,-21.18055555555556
Existing Customer,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,0,2.4166666666666665,0.7631578947368421,1.6535087719298245,97.84210526315789,1.6535087719298245,-29.989035087719298
Existing Customer,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0,2.25,0.7105263157894737,1.5394736842105263,62.66228070175438,1.5394736842105263,-19.389473684210525
Existing Customer,44,F,2,Uneducated,Married,Not_Disclosed,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0,2.0,0.6857142857142857,1.3142857142857143,57.938095238095244,1.3142857142857143,-17.83214285714286
Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0,2.4166666666666665,0.8529411764705882,1.5637254901960782,69.2892156862745,1.5637254901960782,-21.337254901960783
Existing Customer,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0,2.3333333333333335,0.6511627906976745,1.682170542635659,99.18798449612405,1.682170542635659,-30.379263565891474
Existing Customer,59,F,1,College,Single,Not_Disclosed,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0,2.5833333333333335,0.8611111111111112,1.7222222222222223,64.0,1.7222222222222223,-19.81388888888889
Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0,3.1666666666666665,1.0555555555555556,2.1111111111111107,98.16666666666666,2.1111111111111107,-30.24444444444444
Existing Customer,47,F,4,Not_Disclosed,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0,2.0,0.5853658536585366,1.4146341463414633,61.24186991869918,1.4146341463414633,-18.81341463414634
Existing Customer,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0,2.3333333333333335,0.7,1.6333333333333335,65.91666666666667,1.6333333333333335,-20.378333333333334
Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0,2.5,0.6976744186046512,1.802325581395349,98.82751937984497,1.802325581395349,-30.34418604651163
Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0,2.4166666666666665,0.8055555555555556,1.611111111111111,78.5,1.611111111111111,-24.169444444444448
Existing Customer,58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0,1.9166666666666667,0.48936170212765956,1.4273049645390072,75.58510638297872,1.4273049645390072,-23.171453900709217
Attrited Customer,46,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,0,1.4166666666666667,0.5151515151515151,0.9015151515151516,31.65909090909091,0.9015151515151516,-9.783333333333335
Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0,4.416666666666667,1.127659574468085,3.289007092198582,135.53191489361703,3.289007092198582,-41.92517730496454
Existing Customer,45,F,4,Uneducated,Divorced,Not_Disclosed,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0,3.0833333333333335,1.0277777777777777,2.055555555555556,88.44444444444443,2.055555555555556,-27.28055555555555
Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0,2.3333333333333335,0.6222222222222222,1.7111111111111112,84.82222222222222,1.7111111111111112,-26.05611111111111
Attrited Customer,53,M,2,Not_Disclosed,Married,$80K - $120K,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,0,1.6666666666666667,0.5555555555555556,1.1111111111111112,42.05555555555556,1.1111111111111112,-13.011111111111111
Existing Customer,50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0,2.8333333333333335,0.7555555555555555,2.077777777777778,91.9111111111111,2.077777777777778,-28.379444444444438
Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,0,2.8333333333333335,0.9444444444444444,1.888888888888889,83.5,1.888888888888889,-25.78055555555556
Existing Customer,45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0,2.3333333333333335,0.7777777777777778,1.5555555555555558,61.388888888888886,1.5555555555555558,-18.988888888888887
Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0,3.9166666666666665,1.119047619047619,2.7976190476190474,142.73809523809524,2.7976190476190474,-43.91547619047619
Existing Customer,67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0,2.6666666666666665,0.5714285714285714,2.095238095238095,108.75595238095238,2.095238095238095,-33.38988095238094
Existing Customer,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,0,1.8333333333333333,0.6111111111111112,1.222222222222222,78.94444444444446,1.222222222222222,-24.097222222222225
Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0,2.3333333333333335,0.7777777777777778,1.5555555555555558,55.5,1.5555555555555558,-17.22222222222222
Existing Customer,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0,1.5,0.5294117647058824,0.9705882352941176,74.7892156862745,0.9705882352941176,-22.774999999999995
Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0,2.0,0.6666666666666666,1.3333333333333335,69.05555555555554,1.3333333333333335,-21.199999999999996
Existing Customer,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,3.0,0.6666666666666666,2.3333333333333335,120.55555555555556,2.3333333333333335,-37.02499999999999
Existing Customer,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0,2.0833333333333335,0.5555555555555556,1.527777777777778,91.78888888888889,1.527777777777778,-28.097777777777775
Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0,4.166666666666667,1.3888888888888888,2.777777777777778,81.11111111111111,2.777777777777778,-25.419444444444444
Existing Customer,49,F,3,Uneducated,Single,Not_Disclosed,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,0,2.25,0.7105263157894737,1.5394736842105263,76.85964912280701,1.5394736842105263,-23.623684210526314
Existing Customer,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,0,2.75,1.0,1.75,57.64393939393939,1.75,-17.96818181818182
Existing Customer,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,0,2.75,0.6,2.15,79.87575757575758,2.15,-24.797727272727272
Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,0,2.3333333333333335,0.7777777777777778,1.5555555555555558,68.33333333333334,1.5555555555555558,-21.09722222222223
Existing Customer,41,F,2,Post-Graduate,Married,Not_Disclosed,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,0,2.6666666666666665,1.032258064516129,1.6344086021505375,79.4220430107527,1.6344086021505375,-24.455376344086027
Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0,2.0,0.5106382978723404,1.4893617021276597,113.37765957446808,1.4893617021276597,-34.53404255319148
Existing Customer,43,M,4,Graduate,Not_Disclosed,$80K - $120K,Blue,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,0,2.9166666666666665,1.2962962962962963,1.6203703703703702,63.70370370370371,1.6203703703703702,-19.70925925925926
Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0,3.0833333333333335,0.7872340425531915,2.296099290780142,109.90248226950357,2.296099290780142,-33.83918439716313
Existing Customer,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,0,4.333333333333333,1.2682926829268293,3.0650406504065035,110.40040650406505,3.0650406504065035,-34.27113821138211
Existing Customer,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,0,3.5,0.9545454545454546,2.5454545454545454,101.75757575757575,2.5454545454545454,-31.520454545454545
Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,0,1.8333333333333333,0.6470588235294118,1.1862745098039214,54.029411764705884,1.1862745098039214,-16.65833333333333
Existing Customer,41,M,0,High School,Not_Disclosed,$120K +,Blue,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0,1.75,0.5833333333333334,1.1666666666666665,74.66666666666666,1.1666666666666665,-22.81666666666666
Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0,3.5,0.9767441860465116,2.5232558139534884,87.77325581395348,2.5232558139534884,-27.26627906976744
Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,0,1.75,0.40384615384615385,1.3461538461538463,48.71794871794872,1.3461538461538463,-15.078846153846156
Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,0,1.8333333333333333,0.6111111111111112,1.222222222222222,79.33333333333334,1.222222222222222,-24.26388888888889
Existing Customer,48,M,4,Not_Disclosed,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,0,3.5,1.1666666666666667,2.333333333333333,98.72222222222223,2.333333333333333,-30.475
Existing Customer,44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,0,2.25,0.84375,1.40625,67.8125,1.40625,-20.78125
Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0,3.4166666666666665,1.0,2.4166666666666665,87.41260162601625,2.4166666666666665,-27.065447154471542
Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,0,2.25,0.8181818181818182,1.4318181818181817,56.212121212121204,1.4318181818181817,-17.386363636363633
Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0,2.6666666666666665,1.0,1.6666666666666665,69.27083333333333,1.6666666666666665,-21.397916666666664
