Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,VIP_Flag,Ticket_Size,Utilization,Engagement,Portfolio_Yield_Proxy,CLV_Score,Transaction_Velocity,Customer_Segment,Churn_Probability
0,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0,42.32432432432432,0.1107920555156736,1.121212121212121,173.50035893754486,1950.3488872936107,3.083333333333333,Dormant,0.9391197436113656
0,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,0,48.66666666666666,0.0269729980298991,0.5833333333333334,27.56640398655696,612.2470689921582,1.75,Dormant,0.013799490645334134
0,44,M,1,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,0,41.16666666666666,0.1688581314878892,0.8333333333333334,208.5397923875433,1202.9498269896194,2.5,Dormant,0.3096494334450841
0,62,F,1,Not_Disclosed,Married,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,0,44.34090909090909,0.0,0.7857142857142857,0.0,1532.928571428571,3.6666666666666665,Dormant,0.018766704647478503
0,54,M,4,Not_Disclosed,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0,33.774193548387096,0.0580036104288124,0.8611111111111112,60.72978011896659,953.87842176911,2.583333333333333,Dormant,0.008201096545702882
0,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,0,41.9375,0.2227734467280888,0.8205128205128205,298.9619655090952,1346.4303306741294,2.6666666666666665,Dormant,0.0023476178210812986
0,42,M,3,Not_Disclosed,Married,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,52.71428571428572,0.0573303287380699,0.5833333333333334,63.46467391304348,682.7710597826087,1.75,Dormant,0.04639255548496011
0,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0,35.74285714285714,0.5130248237817959,0.9722222222222222,641.7940545510266,1840.2164419246087,2.9166666666666665,Dormant,0.0024135127212008053
0,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0,54.375,0.4725568942436412,0.6666666666666666,616.6867469879518,1281.124497991968,2.0,Dormant,0.12034959393094533
0,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0,37.51351351351352,0.0954911076673308,1.0571428571428572,132.54165744225517,1607.4297521532412,3.083333333333333,Dormant,0.0003701019030657766
0,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0,68.61111111111111,0.0473896007624695,0.5,58.5261569416499,646.7630784708249,1.5,Dormant,0.0024241028127952517
0,52,M,3,High School,Not_Disclosed,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0,58.02777777777778,0.1062959251837007,0.75,222.05218770875084,1733.2891407815632,3.0,Dormant,0.10410569439443253
0,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0,65.04,0.1564632677639502,0.6410256410256411,254.40927338418308,1205.3905598616557,2.083333333333333,Dormant,0.019688338864360486
0,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0,46.29166666666666,0.0495053603212053,0.6666666666666666,55.00045531685914,777.3336368779061,2.0,Dormant,0.05051713322866511
0,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0,40.86842105263158,0.3545318910854159,0.8636363636363636,550.5880268556509,1816.735114102608,3.1666666666666665,Dormant,0.03202562356750285
0,50,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0,81.84615384615384,0.0296384285548731,0.3611111111111111,31.535287982384983,395.6099651047502,1.0833333333333333,Dormant,0.08799888741994843
0,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,0,42.86206896551724,0.6146817895400126,0.8055555555555556,764.0494643982357,1616.789846320801,2.4166666666666665,Revolver,0.00020875678199844133
0,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0,43.6578947368421,0.1497308758766922,0.8085106382978723,248.4035230794324,1542.156039936562,3.1666666666666665,Dormant,0.17146984003861132
0,47,F,3,High School,Single,$40K - $60K,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0,33.91489361702128,0.4065469904963041,1.146341463414634,648.0359028511087,2570.1387179024905,3.9166666666666665,Dormant,0.04757895084989326
0,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0,30.19047619047619,0.0442403523003824,1.0,56.09676671688492,1324.096766716885,3.5,Dormant,0.3247589436973933
0,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0,54.333333333333336,0.0,0.6666666666666666,0.0,869.3333333333333,2.0,Dormant,0.05178864348768155
0,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0,45.6,0.0,0.5769230769230769,0.0,789.2307692307692,2.5,Dormant,0.0007468416445247978
1,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,0,31.30434782608696,0.1908475447767589,0.5609756097560976,137.41023223926643,480.9862278415398,1.9166666666666667,Dormant,0.9929199286209389
0,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0,52.44827586206897,0.0960685781850428,0.6444444444444445,146.1203074194502,1074.366420336979,2.4166666666666665,Dormant,0.00813995159667792
0,50,F,1,Uneducated,Not_Disclosed,Less than $40K,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,0,37.9,0.175807537012113,0.8333333333333334,199.8931695827725,1114.0776413189772,2.5,Dormant,0.14247265273885568
0,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,0,61.125,0.8295027162557459,0.4444444444444444,811.2536564981195,795.2238473324976,1.3333333333333333,Revolver,0.008966574906418208
0,43,M,4,Not_Disclosed,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0,76.3125,0.4118802160039273,0.4102564102564102,502.9057437407953,707.2433820475056,1.3333333333333333,Dormant,0.005751137559072815
0,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0,55.892857142857146,0.0862480539699014,0.6086956521739131,134.9782044628957,1034.7693418469798,2.333333333333333,Dormant,0.01469098971248235
0,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0,46.41176470588236,0.6784366576819407,0.7906976744186046,1070.5730458221024,2094.2205478593364,2.833333333333333,Revolver,0.23881131733510175
0,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0,46.65625,0.2463678516228748,0.8648648648648649,367.8272024729521,1609.3640670036343,2.6666666666666665,Dormant,0.9180019714416648
0,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,0,43.629629629629626,0.067069537833007,0.7105263157894737,79.00791556728232,893.1372031662269,2.25,Dormant,0.0059436551600572434
0,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0,38.11538461538461,0.2708628917838256,0.7222222222222222,268.4251257577712,909.5848130472792,2.1666666666666665,Dormant,0.04947338422603467
0,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0,60.95238095238095,0.1139508070714834,1.05,291.71406610299766,2994.299769408148,3.5,Dormant,0.0060868852741361185
0,63,F,1,College,Married,Not_Disclosed,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0,57.13793103448276,0.3952609024451727,0.8055555555555556,654.9473153516511,1862.4020040332748,2.4166666666666665,Dormant,0.002427446736478167
0,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0,63.36842105263158,0.4056406124093473,0.7037037037037037,488.3912973408541,1190.9420240546751,1.5833333333333333,Dormant,0.008381952013146593
1,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0,37.388888888888886,0.0,0.4736842105263157,0.0,318.7894736842105,1.5,Dormant,0.9998294853773928
0,51,M,1,Not_Disclosed,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,62.833333333333336,0.2575254537405931,0.4285714285714285,291.26128818061085,609.5405520774046,1.5,Dormant,0.08212361328626981
0,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0,63.04,0.1686319174594667,0.7352941176470589,265.76390191611955,1354.2381631736173,2.083333333333333,Dormant,0.36425092918191937
0,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0,60.85,0.178058405682715,0.5555555555555556,216.69707971586425,796.4983776199246,1.6666666666666667,Dormant,0.003004097229933437
1,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0,53.0,0.0,0.1886792452830188,0.0,100.0,0.8333333333333334,Dormant,0.9998727422617716
1,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0,46.1875,0.0,0.4210526315789473,0.0,311.1578947368421,1.3333333333333333,Dormant,0.9993165904108132
0,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0,52.16129032258065,0.9408888888888888,0.96875,1521.417333333333,3040.3417916666667,2.583333333333333,Revolver,0.021164400154466093
0,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0,46.8235294117647,0.1407108831073653,0.68,224.0117259069256,1234.8879736167096,2.833333333333333,Dormant,0.006674759928671483
0,47,F,4,Graduate,Married,Not_Disclosed,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0,44.766666666666666,0.2295756216115161,0.8333333333333334,308.32005982426625,1376.1000498535552,2.5,Dormant,0.007112575093640126
0,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0,33.41025641025641,0.1178731582319026,1.625,153.5887251761691,2366.9566784112744,3.25,Dormant,0.009361415116859657
0,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0,61.40909090909091,0.0,0.7857142857142857,0.0,1061.5,1.8333333333333333,Dormant,0.0009405603637721037
0,68,M,1,Graduate,Married,Not_Disclosed,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0,59.6875,0.1191919191919192,0.5714285714285714,227.65656565656568,1221.5180375180375,2.6666666666666665,Dormant,0.03735608887810776
0,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0,59.0,0.0,0.7096774193548387,0.0,921.1612903225808,1.8333333333333333,Dormant,0.3029892178682293
0,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0,37.48275862068966,0.6403326403326404,0.7073170731707317,696.0415800415801,1261.1757517367273,2.4166666666666665,Revolver,0.002420937463654668
0,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,55.34615384615385,0.4317548746518105,0.5531914893617021,621.2952646239554,1139.7378059621883,2.1666666666666665,Dormant,0.012478687990297745
0,42,F,5,Not_Disclosed,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0,44.21428571428572,0.0,0.7777777777777778,0.0,962.8888888888888,2.333333333333333,Dormant,0.13235975983315804
0,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,0,59.172413793103445,0.0,0.7631578947368421,0.0,1309.578947368421,2.4166666666666665,Dormant,0.0894734794543609
0,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0,40.7037037037037,0.0659974369927381,0.7105263157894737,72.53118325501923,832.4037354706716,2.25,Dormant,0.09583221054334821
0,44,F,2,Uneducated,Married,Not_Disclosed,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0,44.083333333333336,0.0,0.6857142857142857,0.0,725.4857142857143,2.0,Dormant,0.574926009773144
0,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0,44.310344827586206,0.6115805946791862,0.8529411764705882,785.8810641627543,1766.3397311976437,2.4166666666666665,Revolver,0.4111532619869412
0,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0,58.96428571428572,0.3590462833099579,0.6511627906976745,592.7854137447405,1461.0695717407616,2.333333333333333,Dormant,0.004356221528532443
0,59,F,1,College,Single,Not_Disclosed,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0,37.16129032258065,0.3089488636363636,0.8611111111111112,355.90909090909093,1298.477272727273,2.583333333333333,Dormant,0.316871564497621
0,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0,46.5,0.1012268439317659,1.0555555555555556,178.86783322743045,2053.9716017400656,3.1666666666666665,Dormant,0.5272126089700809
0,47,F,4,Not_Disclosed,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0,43.29166666666666,0.6071223434807582,0.5853658536585366,630.8001148765078,977.4439696838092,2.0,Revolver,0.007798923044574685
0,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0,40.35714285714285,0.5122349102773246,0.7,578.8254486133768,1196.1778140293636,2.333333333333333,Dormant,0.02246175766885387
0,51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0,54.833333333333336,0.8059496567505721,0.6976744186046512,1325.787185354691,2072.6422223404825,2.5,Revolver,0.010940793130122332
0,47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0,48.72413793103448,0.4630664183736809,0.8055555555555556,654.3128491620112,1665.335350713843,2.4166666666666665,Dormant,0.004491724727826736
0,58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0,52.95652173913044,0.7700212615166548,0.4893617021276595,937.8858965272856,1055.0079919176078,1.9166666666666667,Revolver,0.007548599898426469
1,46,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,0,35.11764705882353,0.076330553449583,0.5151515151515151,45.569340409401065,331.02056930181266,1.4166666666666667,Dormant,0.98316016836664
0,53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0,41.20754716981132,0.0,1.127659574468085,0.0,2462.808510638298,4.416666666666667,Dormant,0.3575504246849578
0,45,F,4,Uneducated,Divorced,Not_Disclosed,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0,43.02702702702703,0.1082834645669291,1.0277777777777777,172.38727559055118,1813.398033245844,3.083333333333333,Dormant,0.07756237086250939
0,52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0,49.57142857142857,0.1332239295837684,0.6222222222222222,184.91481426227065,978.702551096524,2.333333333333333,Dormant,0.0193968486004511
1,53,M,2,Not_Disclosed,Married,$80K - $120K,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,0,37.85,0.0,0.5555555555555556,0.0,420.5555555555556,1.6666666666666667,Dormant,0.9998498049344787
0,50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0,44.23529411764706,0.0365048093637733,0.7555555555555555,54.90323328311508,1177.8379984805758,2.833333333333333,Dormant,0.05895053648145144
0,41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,0,44.20588235294117,0.1463713381647443,0.9444444444444444,219.9961212616107,1627.2741145248544,2.833333333333333,Dormant,0.012360568069857903
0,45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0,39.46428571428572,0.1708653846153846,0.7777777777777778,188.80625,1006.29375,2.333333333333333,Dormant,0.029773158553101427
0,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0,51.02127659574468,0.0685279187817258,1.119047619047619,164.32994923857868,2867.369228909838,3.9166666666666665,Dormant,0.30974591607119667
0,67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0,51.90625,0.8373253493013972,0.5714285714285714,1390.7974051896208,1743.884231536926,2.6666666666666665,Revolver,0.0118949094552888
0,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,0,64.5909090909091,0.0550251514218252,0.6111111111111112,78.19074017041372,916.1721189930306,1.8333333333333333,Dormant,0.00014478617616870302
0,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0,35.67857142857143,0.2935041716328963,0.7777777777777778,293.2106674612634,1005.0527413587604,2.333333333333333,Dormant,0.01634810647877587
0,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0,77.05555555555556,0.3895338762779414,0.5294117647058824,540.2834863975048,1020.3265516222084,1.5,Dormant,0.015861472676712864
0,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0,51.79166666666666,0.1897172699441743,0.6666666666666666,235.81856654060869,985.8790443604056,2.0,Dormant,0.024100064548775682
0,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,51.66666666666666,0.6923875432525951,0.6666666666666666,1287.8408304498269,2098.5605536332178,3.0,Revolver,0.0011128162286277925
0,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0,60.08,0.5032544378698225,0.5555555555555556,755.8881656804734,1254.3823142669296,2.083333333333333,Dormant,0.001729064299878945
0,47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0,29.2,0.0586470395199474,1.3888888888888888,85.62467769912334,2146.700941248782,4.166666666666667,Dormant,0.06954354100557596
0,49,F,3,Uneducated,Single,Not_Disclosed,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,0,49.92592592592592,0.0,0.7105263157894737,0.0,957.7894736842104,2.25,Dormant,0.03087477273523746
0,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,0,32.93939393939394,0.0735903153870659,1.0,79.99267282574067,1166.9926728257406,2.75,Dormant,0.09250028315860952
0,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,0,37.15151515151515,0.5131057498435654,0.6,629.0676493082111,1113.0405895849267,2.75,Dormant,0.0022902651525159028
0,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,0,43.92857142857143,0.1738107963655799,0.7777777777777778,213.7872795296633,1122.9456618564047,2.333333333333333,Dormant,0.007040295695741245
0,41,F,2,Post-Graduate,Married,Not_Disclosed,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,0,48.59375,0.0,1.032258064516129,0.0,1605.1612903225805,2.6666666666666665,Dormant,0.04057970050593525
0,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0,76.125,0.1352313167259786,0.5106382978723404,247.067615658363,1059.09835693193,2.0,Dormant,0.013944618630615366
0,43,M,4,Graduate,Not_Disclosed,$80K - $120K,Blue,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,0,39.31428571428572,0.0,1.2962962962962965,0.0,1783.7037037037037,2.9166666666666665,Dormant,0.02857198325648301
0,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0,47.86486486486486,0.2511422719394989,0.7872340425531915,444.77296360485263,1744.3319075187137,3.083333333333333,Dormant,0.026281121300069238
0,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,0,36.01923076923077,0.0776213412374953,1.2682926829268293,145.38477213782883,2559.902637833344,4.333333333333333,Dormant,0.0011478740911814445
0,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,0,39.97619047619048,0.4633227022325312,0.9545454545454546,777.9188170484199,2345.2406890007646,3.5,Dormant,0.002104439067560705
0,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,0,45.54545454545455,0.1325481088254811,0.6470588235294118,132.81320504313206,734.2908973808503,1.8333333333333333,Dormant,0.30262574922102126
0,41,M,0,High School,Not_Disclosed,$120K +,Blue,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0,64.0,0.109695838366092,0.5833333333333334,147.43120676402768,870.0015372790161,1.75,Dormant,0.015117216729374782
0,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0,34.785714285714285,0.0868053437442811,0.9767441860465116,126.8226072103947,1550.8965000659668,3.5,Dormant,0.035924530817576225
